lon,lat,class_code,class_name,color,season
76.439893,30.777629,1,Wheat,#fbbf24,Rabi 2025-26
76.440792,30.777629,1,Wheat,#fbbf24,Rabi 2025-26
76.44169,30.777629,1,Wheat,#fbbf24,Rabi 2025-26
76.442588,30.777629,1,Wheat,#fbbf24,Rabi 2025-26
76.443487,30.777629,1,Wheat,#fbbf24,Rabi 2025-26
76.269213,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.270112,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.27101,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.271908,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.272807,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.273705,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.274603,30.778527,2,Spring Maize,#16a34a,Rabi 2025-26
76.275502,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.2764,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.277298,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.278197,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.279095,30.778527,2,Spring Maize,#16a34a,Rabi 2025-26
76.279993,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.29257,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.293468,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.294366,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.295265,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.296163,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.297061,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.297959,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.298858,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.299756,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.300654,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.301553,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.302451,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.303349,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.304248,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.305146,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.306044,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.306943,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.307841,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.308739,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.309638,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.310536,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.311434,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.312333,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.313231,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.314129,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.315027,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.315926,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.316824,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.317722,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.318621,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.319519,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.320417,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.321316,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.322214,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.323112,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.324011,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.324909,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.325807,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.326706,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.327604,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.328502,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.329401,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.330299,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.331197,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.332095,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.332994,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.333892,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.33479,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.335689,30.778527,2,Spring Maize,#16a34a,Rabi 2025-26
76.336587,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.337485,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.338384,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.339282,30.778527,5,Agroforestry,#064e3b,Rabi 2025-26
76.34018,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.341079,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.341977,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.342875,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.343774,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.344672,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.34557,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.346469,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.347367,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.348265,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.349163,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.350062,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.35096,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.351858,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.352757,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.353655,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.354553,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.355452,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.35635,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.357248,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.358147,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.359045,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.359943,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.360842,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.36174,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.362638,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.363537,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.364435,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.365333,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.366231,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.36713,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.368028,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.368926,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.369825,30.778527,2,Spring Maize,#16a34a,Rabi 2025-26
76.370723,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.371621,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.37252,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.373418,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.374316,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.375215,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.376113,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.377011,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.37791,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.378808,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.379706,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.380605,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.381503,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.382401,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.383299,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.384198,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.385096,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.385994,30.778527,2,Spring Maize,#16a34a,Rabi 2025-26
76.386893,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.387791,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.388689,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.389588,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.390486,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.391384,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.392283,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.393181,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.394079,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.394978,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.395876,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.396774,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.397672,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.398571,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.399469,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.400367,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.401266,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.402164,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.403062,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.403961,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.404859,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.405757,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.406656,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.407554,30.778527,5,Agroforestry,#064e3b,Rabi 2025-26
76.408452,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.409351,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.410249,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.411147,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.412046,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.412944,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.413842,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.41474,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.415639,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.416537,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.417435,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.418334,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.419232,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.42013,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.421029,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.421927,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.422825,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.423724,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.424622,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.42552,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.426419,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.427317,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.428215,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.429114,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.430012,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.43091,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.431808,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.432707,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.433605,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.434503,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.435402,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.4363,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.437198,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.438097,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.438995,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.439893,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.440792,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.44169,30.778527,1,Wheat,#fbbf24,Rabi 2025-26
76.442588,30.778527,5,Agroforestry,#064e3b,Rabi 2025-26
76.443487,30.778527,5,Agroforestry,#064e3b,Rabi 2025-26
76.268315,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.269213,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.270112,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.27101,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.271908,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.272807,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.273705,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.274603,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.275502,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.2764,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.277298,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.278197,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.279095,30.779426,5,Agroforestry,#064e3b,Rabi 2025-26
76.279993,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.280892,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.28179,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.282688,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.29257,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.293468,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.294366,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.295265,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.296163,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.297061,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.297959,30.779426,2,Spring Maize,#16a34a,Rabi 2025-26
76.298858,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.299756,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.300654,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.301553,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.302451,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.303349,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.304248,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.305146,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.306044,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.306943,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.307841,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.308739,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.309638,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.310536,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.311434,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.312333,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.313231,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.314129,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.315027,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.315926,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.316824,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.317722,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.318621,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.319519,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.320417,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.321316,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.322214,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.323112,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.324011,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.324909,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.325807,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.326706,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.327604,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.328502,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.329401,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.330299,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.331197,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.332095,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.332994,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.333892,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.33479,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.335689,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.336587,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.337485,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.338384,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.339282,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.34018,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.341079,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.341977,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.342875,30.779426,2,Spring Maize,#16a34a,Rabi 2025-26
76.343774,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.344672,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.34557,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.346469,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.347367,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.348265,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.349163,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.350062,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.35096,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.351858,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.352757,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.353655,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.354553,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.355452,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.35635,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.357248,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.358147,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.359045,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.359943,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.360842,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.36174,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.362638,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.363537,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.364435,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.365333,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.366231,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.36713,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.368028,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.368926,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.369825,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.370723,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.371621,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.37252,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.373418,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.374316,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.375215,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.376113,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.377011,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.37791,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.378808,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.379706,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.380605,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.381503,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.382401,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.383299,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.384198,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.385096,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.385994,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.386893,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.387791,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.388689,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.389588,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.390486,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.391384,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.392283,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.393181,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.394079,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.394978,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.395876,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.396774,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.397672,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.398571,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.399469,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.400367,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.401266,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.402164,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.403062,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.403961,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.404859,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.405757,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.406656,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.407554,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.408452,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.409351,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.410249,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.411147,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.412046,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.412944,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.413842,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.41474,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.415639,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.416537,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.417435,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.418334,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.419232,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.42013,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.421029,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.421927,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.422825,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.423724,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.424622,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.42552,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.426419,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.427317,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.428215,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.429114,30.779426,5,Agroforestry,#064e3b,Rabi 2025-26
76.430012,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.43091,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.431808,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.432707,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.433605,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.434503,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.435402,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.4363,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.437198,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.438097,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.438995,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.439893,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.440792,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.44169,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.442588,30.779426,1,Wheat,#fbbf24,Rabi 2025-26
76.443487,30.779426,5,Agroforestry,#064e3b,Rabi 2025-26
76.267417,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.268315,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.269213,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.270112,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.27101,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.271908,30.780324,2,Spring Maize,#16a34a,Rabi 2025-26
76.272807,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.273705,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.274603,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.275502,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.2764,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.277298,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.278197,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.279095,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.279993,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.280892,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.28179,30.780324,5,Agroforestry,#064e3b,Rabi 2025-26
76.282688,30.780324,5,Agroforestry,#064e3b,Rabi 2025-26
76.283586,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.284485,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.291671,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.29257,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.293468,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.294366,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.295265,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.296163,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.297061,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.297959,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.298858,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.299756,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.300654,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.301553,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.302451,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.303349,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.304248,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.305146,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
76.306044,30.780324,1,Wheat,#fbbf24,Rabi 2025-26
